td_number_and_name;basic_udi_di;dmids_no;article_number;product_group;product_name;udi_single_unit;udi_ve;mdr_code;risk_class;classification_rule;gmdn;umdns_code;emdn;certification_no;packaging_unit_ve;material;surface_info;iso_code;first_placing_on_market_date;legacy_device
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60010148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231741;04057176231758;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 010 524 014;2008-04-30;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60010168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231765;04057176231772;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 010 524 016;2008-04-30;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;6001186W;WST/CA Diam. Royal line;Electroplated Diamond Instr. fine CA,;04057176235657;04057176235664;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 204 001 514 018;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;6001236W;WST/CA Diam. Royal line;Electroplated Diamond Instr. fine CA,;04057176235633;04057176235640;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 204 001 514 023;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60014188W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176231901;04057176231918;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 014 524 018;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60021408W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176235671;04057176235688;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 021 524 040;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60040408W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 1;04057176235695;04057176235695;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;1;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 040 524 040;2009-02-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60042408W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176235701;04057176235718;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 042 524 040;2008-06-02;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60069508W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 1;04057176235725;04057176235725;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;2;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 069 524 050;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60069558W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 1;04057176235732;04057176235732;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;1;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 069 524 055;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60107088W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176233448;04057176233455;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 107 524 008;2018-05-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60108068W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176232465;04057176232472;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 108 524 006;2011-11-29;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60109108W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231789;04057176231796;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 109 524 010;2008-04-30;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60109128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231802;04057176231819;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 109 524 012;2008-04-30;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60109148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176232045;04057176232052;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 109 524 014;2008-06-02;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60109168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. superfine;04057176232540;04057176232557;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 109 524 016;2014-02-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60111128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176232564;04057176232571;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 111 524 012;2014-02-24;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60111148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176233486;04057176233493;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 111 524 014;2018-05-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60112128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233080;04057176233097;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 112 524 012;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60112148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233103;04057176233110;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 112 524 014;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60112188W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233141;04057176233158;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 112 524 018;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;6011218W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176235749;04057176235756;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 112 524 018;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60117306W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176235602;04057176235602;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;1;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 204 117 524 030;2009-09-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60117306WL;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176235626;04057176235626;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;1;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 204 117 524 030;2009-09-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60141128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176233509;04057176233516;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 141 524 012;2018-05-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60141148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176233523;04057176233530;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 141 524 014;2018-05-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60142128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233127;04057176233134;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 142 524 012;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60142148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233165;04057176233172;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 142 524 014;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60142188W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233189;04057176233196;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 142 524 018;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60150128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233264;04057176233271;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 150 524 012;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60150148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233424;04057176233431;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 150 524 014;2018-05-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60150168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233288;04057176233295;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 150 524 016;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60166104W;WST/CA Diam. Royal line;Electroplated Diamond Instr. superfine;04057176233363;04057176233370;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 204 166 504 010;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60166108W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233066;04057176233073;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 166 524 010;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60166124W;WST/CA Diam. Royal line;Electroplated Diamond Instr. superfine;04057176233387;04057176233394;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 204 166 504 012;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60166128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231970;04057176231987;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 166 524 012;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60166168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231994;04057176232007;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 166 524 016;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60167108W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233561;04057176233578;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 167 524 010;2020-09-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60170108W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176232526;04057176232533;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 170 524 010;2014-02-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60170128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176231932;04057176231949;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 170 524 012;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60173128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176232984;04057176232991;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 173 524 012;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60173148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233004;04057176233011;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 173 524 014;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60173168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233028;04057176233035;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 173 524 016;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60173188W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233462;04057176233479;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 173 524 018;2018-05-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60199124W;WST/CA Diam. Royal line;Electroplated Diamond Instr. superfine;04057176233325;04057176233332;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 204 199 504 012;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60199128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231956;04057176231963;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 199 524 012;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60199144W;WST/CA Diam. Royal line;Electroplated Diamond Instr. superfine;04057176233349;04057176233356;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 204 199 504 014;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60199148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231826;04057176231833;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 199 524 014;2008-04-30;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60199168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176233042;04057176233059;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 199 524 016;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60220148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176233301;04057176233318;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 220 524 014;2015-03-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60225168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176231888;04057176231895;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 225 524 016;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60245128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA, pu: 6;04057176232502;04057176232519;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 245 524 012;2014-02-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60245168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA;04057176232083;04057176232090;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 245 524 016;2008-07-01;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249124W;WST/CA Diam. Royal line;Electroplated Diamond Instr. superfine;04057176233547;04057176233554;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 204 249 504 012;2019-06-05;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249126W;WST/CA Diam. Royal line;Electroplated Diamond Instr. fine CA,;04057176232847;04057176232854;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 204 249 514 012;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176232014;04057176232021;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 249 524 012;2008-05-07;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249144W;WST/CA Diam. Royal line;Electroplated Diamond Instr. CA superf;04057176232489;04057176232496;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 204 249 504 014;2014-02-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249148W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176232908;04057176232915;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 249 524 014;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249166W;WST/CA Diam. Royal line;Electroplated Diamond Instr. fine CA,;04057176232861;04057176232878;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 204 249 514 016;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60249168W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176232885;04057176232892;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 249 524 016;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60250126W;WST/CA Diam. Royal line;Electroplated Diamond Instr. fine CA,;04057176232960;04057176232977;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 204 250 514 012;2014-03-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;60250128W;WST/CA Diam. Royal line;Electroplated Diamond Instr. medium CA;04057176232946;04057176232953;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;6;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 204 250 524 012;2014-03-20;X
